v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,15561.0,1186,14375.0,0.0,0.0,0,1032.7970182552294,22.0,20,88,False,{},{},{},{},0.0,0.0,1094.0,547.0,5363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.966781854629517,0.0,0.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,46.0,15561.0,1186,14375.0,0.0,0.0,1,551.3959981365351,46.0,13,36,False,{},{},{},{},0.0,0.0,706.0,353.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.854413986206055,0.0,0.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,74.0,15561.0,1186,14375.0,0.0,0.0,2,932.4028734240075,74.0,8,19,False,{},{},{},{},0.0,0.0,426.0,213.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.388312816619873,0.0,0.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,97.0,15561.0,1186,14375.0,0.0,0.0,3,19.37977898464945,97.0,11,31,False,{},{},{},{},0.0,0.0,508.0,254.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.835896015167236,0.0,0.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,116.37977898464945,15561.0,1186,14375.0,0.0,0.0,3,19.37977898464945,97.0,11,31,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,127.0,15561.0,1186,14375.0,0.0,0.0,4,358.92721650797046,127.0,19,81,False,{},{},{},{},0.0,0.0,984.0,492.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.979766130447388,0.0,0.0
6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,155.0,15561.0,1186,14375.0,0.0,0.0,5,1079.32019606284,155.0,11,34,False,{},{},{},{},0.0,0.0,518.0,259.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.88495397567749,0.0,0.0
7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,184.0,15561.0,1186,14375.0,0.0,0.0,6,342.5996208513074,184.0,15,55,False,{},{},{},{},0.0,0.0,864.0,432.0,3313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,11.73966097831726,0.0,0.0
8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,1,207.0,15561.0,1186,14375.0,0.0,0.0,7,962.3750612405853,207.0,17,74,False,{},{},{},{},0.0,0.0,732.0,366.0,4421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.190922021865845,0.0,0.0
9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,228.0,15561.0,1186,14375.0,0.0,0.0,8,559.9610741949535,228.0,11,24,False,{},{},{},{},0.0,0.0,536.0,268.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.453659296035767,0.0,0.0
